ICacheEventId,CoreId,CoreTypeId,EventTimeTick,SourceInstrAddr,EventSize,HitStatus,ICacheEventType
699,0,1,5882,624191669536,16,1,1
700,0,1,5883,624191669552,16,1,1
701,0,1,5889,624191669504,16,1,1
702,0,1,5890,624191669520,16,1,1
703,0,1,5891,624191669536,16,1,1
704,0,1,5892,624191669552,16,1,1
705,0,1,5898,624191669504,16,1,1
706,0,1,5899,624191669520,16,1,1
707,0,1,5900,624191669536,16,1,1
708,0,1,5904,624191669548,4,1,1
709,0,1,5905,624191669552,16,1,1
710,0,1,5906,624191669568,16,1,1
711,0,1,5907,624191669584,16,1,1
712,0,1,5908,624191669628,4,1,1
713,0,1,5909,624191669632,16,1,1
714,0,1,5910,624191669648,16,1,1
715,0,1,5911,624191669664,16,1,1
716,0,1,5912,624191669680,16,1,1
717,0,1,5913,624191669696,16,1,1
718,0,1,5914,624191669712,16,1,1
719,0,1,5915,624191669728,16,1,1
720,0,1,5917,624191669568,16,1,1
721,0,1,5918,624191669584,16,1,1
722,0,1,5919,624191669600,16,1,1
723,0,1,5920,624191669616,16,1,1
724,0,1,5921,624191669632,16,1,1
725,0,1,5922,624191669648,16,1,1
726,0,1,5923,624191669664,16,1,1
727,0,1,5924,624191669680,16,1,1
728,0,1,5925,624191669696,16,1,1
729,0,1,5926,624191669712,16,1,1
730,0,1,5927,624191669728,16,1,1
731,0,1,5928,624191669744,16,1,1
732,0,1,5929,624191669760,16,1,1
733,0,1,5930,624191669776,16,1,1
734,0,1,5931,624191669792,16,1,1
735,0,1,5952,624191669808,16,1,1
736,0,1,5953,624191669824,16,1,1
737,0,1,5954,624191669840,16,1,1
738,0,1,5955,624191669076,12,1,1
739,0,1,5956,624191669088,16,1,1
740,0,1,5957,624191669104,16,1,1
741,0,1,5958,624191669120,16,1,1
742,0,1,5959,624191669136,16,1,1
743,0,1,5977,624191669156,12,1,1
744,0,1,5978,624191669168,16,1,1
745,0,1,5979,624191669184,16,1,1
746,0,1,5980,624191669200,16,1,1
747,0,2,5985,624191671460,12,1,1
748,0,2,5986,624191671472,16,1,1
749,0,3,5986,624191671460,12,1,1
750,0,2,5987,624191671488,16,1,1
751,0,3,5987,624191671472,16,1,1
752,0,3,5988,624191671488,16,1,1
753,0,2,5990,624191671500,4,1,1
754,0,2,5991,624191671504,16,1,1
755,0,3,5991,624191671500,4,1,1
756,0,2,5992,624191671520,16,1,1
757,0,3,5992,624191671504,16,1,1
758,0,1,5993,624191669164,4,1,1
759,0,2,5993,624191671536,16,1,1
760,0,3,5993,624191671520,16,1,1
761,0,1,5994,624191669168,16,1,1
762,0,2,5994,624191671552,16,1,1
763,0,3,5994,624191671536,16,1,1
764,0,1,5995,624191669184,16,1,1
765,0,2,5995,624191671568,16,1,1
766,0,3,5995,624191671552,16,1,1
767,0,1,5996,624191669200,16,1,1
768,0,2,5996,624191671584,16,1,1
769,0,3,5996,624191671568,16,1,1
770,0,2,5997,624191671600,16,1,1
771,0,3,5997,624191671584,16,1,1
772,0,2,5998,624191671616,16,1,1
773,0,3,5998,624191671600,16,1,1
774,0,2,5999,624191671632,16,1,1
775,0,3,5999,624191671616,16,1,1
776,0,1,6000,624191669812,12,1,1
777,0,2,6000,624191671648,16,1,1
778,0,3,6000,624191671632,16,1,1
779,0,1,6001,624191669824,16,1,1
780,0,2,6001,624191671664,16,1,1
781,0,3,6001,624191671648,16,1,1
782,0,1,6002,624191669840,16,1,1
783,0,2,6002,624191671680,16,1,1
784,0,3,6002,624191671664,16,1,1
785,0,1,6003,624191669856,16,1,1
786,0,2,6003,624191671696,16,1,1
787,0,3,6003,624191671680,16,1,1
788,0,1,6004,624191669076,12,1,1
789,0,3,6004,624191671696,16,1,1
790,0,1,6005,624191669088,16,1,1
791,0,1,6006,624191669104,16,1,1
792,0,1,6007,624191669120,16,1,1
793,0,1,6008,624191669136,16,1,1
794,0,1,6009,624191669152,16,1,1
795,0,1,6010,624191669168,16,1,1
796,0,1,6011,624191669156,12,1,1
797,0,2,6011,624191671712,16,1,1
798,0,1,6012,624191669168,16,1,1
799,0,2,6012,624191671728,16,1,1
800,0,3,6012,624191671712,16,1,1
801,0,1,6013,624191669184,16,1,1
802,0,2,6013,624191671744,16,1,1
803,0,3,6013,624191671728,16,1,1
804,0,1,6014,624191669200,16,1,1
805,0,2,6014,624191671760,16,1,1
806,0,3,6014,624191671744,16,1,1
807,0,1,6015,624191669216,16,1,1
808,0,3,6015,624191671760,16,1,1
809,0,1,6016,624191669232,16,1,1
810,0,1,6017,624191669164,4,1,1
811,0,1,6018,624191669168,16,1,1
812,0,1,6019,624191669184,16,1,1
813,0,1,6020,624191669200,16,1,1
814,0,1,6021,624191669216,16,1,1
815,0,1,6022,624191669232,16,1,1
816,0,2,6025,624191671732,12,1,1
817,0,2,6026,624191671744,16,1,1
818,0,3,6026,624191671732,12,1,1
819,0,1,6027,624191669288,8,1,1
820,0,2,6027,624191671760,16,1,1
821,0,3,6027,624191671744,16,1,1
822,0,1,6028,624191669296,16,1,1
823,0,2,6028,624191671776,16,1,1
824,0,3,6028,624191671760,16,1,1
825,0,1,6029,624191669312,16,1,1
826,0,3,6029,624191671776,16,1,1
827,0,1,6030,624191669328,16,1,1
828,0,2,6033,624191671732,12,1,1
829,0,2,6034,624191671744,16,1,1
830,0,3,6034,624191671732,12,1,1
831,0,2,6035,624191671760,16,1,1
832,0,3,6035,624191671744,16,1,1
833,0,2,6036,624191671776,16,1,1
834,0,3,6036,624191671760,16,1,1
835,0,3,6037,624191671776,16,1,1
836,0,2,6041,624191671732,12,1,1
837,0,2,6042,624191671744,16,1,1
838,0,3,6042,624191671732,12,1,1
839,0,2,6043,624191671760,16,1,1
840,0,3,6043,624191671744,16,1,1
841,0,2,6044,624191671776,16,1,1
842,0,3,6044,624191671760,16,1,1
843,0,2,6045,624191671792,16,1,1
844,0,3,6045,624191671776,16,1,1
845,0,1,6046,624191669344,16,1,1
846,0,3,6046,624191671792,16,1,1
847,0,1,6047,624191669360,16,1,1
848,0,1,6048,624191669376,16,1,1
849,0,1,6049,624191669392,16,1,1
850,0,1,6054,624191669208,8,1,1
851,0,1,6055,624191669216,16,1,1
852,0,1,6056,624191669232,16,1,1
853,0,1,6057,624191669248,16,1,1
854,0,1,6058,624191669288,8,1,1
855,0,1,6059,624191669296,16,1,1
856,0,1,6060,624191669312,16,1,1
857,0,1,6061,624191669328,16,1,1
858,0,1,6062,624191669344,16,1,1
859,0,1,6063,624191669360,16,1,1
860,0,1,6064,624191669376,16,1,1
861,0,1,6065,624191669392,16,1,1
862,0,1,6067,624191669228,4,1,1
863,0,1,6068,624191669232,16,1,1
864,0,1,6069,624191669248,16,1,1
865,0,1,6070,624191669264,16,1,1
866,0,1,6071,624191669280,16,1,1
867,0,1,6072,624191669296,16,1,1
868,0,1,6073,624191669312,16,1,1
869,0,1,6074,624191669328,16,1,1
870,0,1,6075,624191669344,16,1,1
871,0,1,6076,624191669360,16,1,1
872,0,1,6077,624191669376,16,1,1
873,0,1,6078,624191669392,16,1,1
874,0,1,6079,624191669408,16,1,1
875,0,1,6080,624191669424,16,1,1
876,0,1,6081,624191669440,16,1,1
877,0,1,6089,624191669456,16,1,1
878,0,1,6090,624191669472,16,1,1
879,0,1,6091,624191669488,16,1,1
880,0,1,6103,624191669504,16,1,1
881,0,1,6104,624191669520,16,1,1
882,0,1,6105,624191669536,16,1,1
883,0,1,6120,624191669504,16,1,1
884,0,1,6121,624191669520,16,1,1
885,0,1,6122,624191669536,16,1,1
886,0,1,6134,624191669504,16,1,1
887,0,1,6135,624191669520,16,1,1
888,0,1,6136,624191669536,16,1,1
889,0,1,6140,624191669432,8,1,1
890,0,1,6141,624191669440,16,1,1
891,0,1,6142,624191669456,16,1,1
892,0,1,6143,624191669472,16,1,1
893,0,1,6144,624191669488,16,1,1
894,0,1,6145,624191669504,16,1,1
895,0,1,6146,624191669520,16,1,1
896,0,1,6147,624191669536,16,1,1
897,0,1,6148,624191669552,16,1,1
898,0,1,6149,624191669568,16,1,1
899,0,1,6150,624191669504,16,1,1
900,0,1,6151,624191669520,16,1,1
901,0,1,6152,624191669536,16,1,1
902,0,1,6153,624191669552,16,1,1
903,0,1,6154,624191669568,16,1,1
904,0,1,6155,624191669584,16,1,1
905,0,1,6158,624191669628,4,1,1
906,0,1,6159,624191669632,16,1,1
907,0,1,6160,624191669648,16,1,1
908,0,1,6161,624191669664,16,1,1
909,0,1,6169,624191669680,16,1,1
910,0,1,6170,624191669696,16,1,1
911,0,1,6171,624191669712,16,1,1
912,0,1,6179,624191669548,4,1,1
913,0,1,6180,624191669552,16,1,1
914,0,1,6181,624191669568,16,1,1
915,0,1,6182,624191669584,16,1,1
916,0,1,6183,624191669628,4,1,1
917,0,1,6184,624191669632,16,1,1
918,0,1,6185,624191669648,16,1,1
919,0,1,6186,624191669664,16,1,1
920,0,1,6187,624191669680,16,1,1
921,0,1,6188,624191669696,16,1,1
922,0,1,6189,624191669712,16,1,1
923,0,1,6190,624191669728,16,1,1
924,0,1,6192,624191669568,16,1,1
925,0,1,6193,624191669584,16,1,1
926,0,1,6194,624191669600,16,1,1
927,0,1,6195,624191669616,16,1,1
928,0,1,6196,624191669632,16,1,1
929,0,1,6197,624191669648,16,1,1
930,0,1,6198,624191669664,16,1,1
931,0,1,6199,624191669680,16,1,1
932,0,1,6200,624191669696,16,1,1
933,0,1,6201,624191669712,16,1,1
934,0,1,6202,624191669728,16,1,1
935,0,1,6203,624191669744,16,1,1
936,0,1,6204,624191669760,16,1,1
937,0,1,6205,624191669776,16,1,1
938,0,1,6206,624191669792,16,1,1
939,0,1,6227,624191669808,16,1,1
940,0,1,6228,624191669824,16,1,1
941,0,1,6229,624191669840,16,1,1
942,0,1,6230,624191669076,12,1,1
943,0,1,6231,624191669088,16,1,1
944,0,1,6232,624191669104,16,1,1
945,0,1,6233,624191669120,16,1,1
946,0,1,6234,624191669136,16,1,1
947,0,1,6252,624191669156,12,1,1
948,0,1,6253,624191669168,16,1,1
949,0,1,6254,624191669184,16,1,1
950,0,1,6255,624191669200,16,1,1
951,0,1,6268,624191669164,4,1,1
952,0,1,6269,624191669168,16,1,1
953,0,1,6270,624191669184,16,1,1
954,0,1,6271,624191669200,16,1,1
955,0,1,6275,624191669812,12,1,1
956,0,1,6276,624191669824,16,1,1
957,0,1,6277,624191669840,16,1,1
958,0,1,6278,624191669856,16,1,1
959,0,1,6279,624191669076,12,1,1
960,0,1,6280,624191669088,16,1,1
961,0,1,6281,624191669104,16,1,1
962,0,1,6282,624191669120,16,1,1
963,0,1,6283,624191669136,16,1,1
964,0,1,6284,624191669152,16,1,1
965,0,1,6285,624191669168,16,1,1
966,0,1,6286,624191669156,12,1,1
967,0,1,6287,624191669168,16,1,1
968,0,1,6288,624191669184,16,1,1
969,0,1,6289,624191669200,16,1,1
970,0,1,6290,624191669216,16,1,1
971,0,1,6291,624191669232,16,1,1
972,0,1,6292,624191669164,4,1,1
973,0,1,6293,624191669168,16,1,1
974,0,1,6294,624191669184,16,1,1
975,0,1,6295,624191669200,16,1,1
976,0,1,6296,624191669216,16,1,1
977,0,1,6297,624191669232,16,1,1
978,0,1,6302,624191669288,8,1,1
979,0,1,6303,624191669296,16,1,1
980,0,1,6304,624191669312,16,1,1
981,0,1,6305,624191669328,16,1,1
982,0,1,6321,624191669344,16,1,1
983,0,1,6322,624191669360,16,1,1
984,0,1,6323,624191669376,16,1,1
985,0,1,6324,624191669392,16,1,1
986,0,1,6329,624191669208,8,1,1
987,0,1,6330,624191669216,16,1,1
988,0,1,6331,624191669232,16,1,1
989,0,1,6332,624191669248,16,1,1
990,0,1,6333,624191669288,8,1,1
991,0,1,6334,624191669296,16,1,1
992,0,1,6335,624191669312,16,1,1
993,0,1,6336,624191669328,16,1,1
994,0,1,6337,624191669344,16,1,1
995,0,1,6338,624191669360,16,1,1
996,0,1,6339,624191669376,16,1,1
997,0,1,6340,624191669392,16,1,1
998,0,1,6342,624191669228,4,1,1
999,0,1,6343,624191669232,16,1,1
1000,0,1,6344,624191669248,16,1,1
1001,0,1,6345,624191669264,16,1,1
1002,0,1,6346,624191669280,16,1,1
1003,0,1,6347,624191669296,16,1,1
1004,0,1,6348,624191669312,16,1,1
1005,0,1,6349,624191669328,16,1,1
1006,0,1,6350,624191669344,16,1,1
1007,0,1,6351,624191669360,16,1,1
1008,0,1,6352,624191669376,16,1,1
1009,0,1,6353,624191669392,16,1,1
1010,0,1,6354,624191669408,16,1,1
1011,0,1,6355,624191669424,16,1,1
1012,0,1,6356,624191669440,16,1,1
1013,0,2,6361,624191671732,12,1,1
1014,0,2,6362,624191671744,16,1,1
1015,0,3,6362,624191671732,12,1,1
1016,0,2,6363,624191671760,16,1,1
1017,0,3,6363,624191671744,16,1,1
1018,0,1,6364,624191669456,16,1,1
1019,0,3,6364,624191671760,16,1,1
1020,0,1,6365,624191669472,16,1,1
1021,0,1,6366,624191669488,16,1,1
1022,0,2,6366,624191671772,4,1,1
1023,0,2,6367,624191671776,16,1,1
1024,0,3,6367,624191671772,4,1,1
1025,0,2,6368,624191671792,16,1,1
1026,0,3,6368,624191671776,16,1,1
1027,0,2,6369,624191671808,16,0,1
1028,0,3,6369,624191671792,16,1,1
1029,0,2,6370,624191671936,128,0,1
1030,0,3,6370,624191671808,16,0,1
1031,0,2,6371,624191672064,128,0,1
1032,0,3,6371,624191671936,128,0,1
1033,0,2,6372,624191672192,128,0,1
1034,0,3,6372,624191672064,128,0,1
1035,0,3,6373,624191672192,128,0,1
1036,0,1,6378,624191669504,16,1,1
1037,0,1,6379,624191669520,16,1,1
1038,0,1,6380,624191669536,16,1,1
1039,0,1,6395,624191669504,16,1,1
1040,0,1,6396,624191669520,16,1,1
1041,0,1,6397,624191669536,16,1,1
1042,0,1,6409,624191669504,16,1,1
1043,0,1,6410,624191669520,16,1,1
1044,0,1,6411,624191669536,16,1,1
1045,0,1,6415,624191669432,8,1,1
1046,0,1,6416,624191669440,16,1,1
1047,0,1,6417,624191669456,16,1,1
1048,0,1,6418,624191669472,16,1,1
1049,0,1,6419,624191669488,16,1,1
1050,0,1,6420,624191669504,16,1,1
1051,0,1,6421,624191669520,16,1,1
1052,0,1,6422,624191669536,16,1,1
1053,0,1,6423,624191669552,16,1,1
1054,0,1,6424,624191669568,16,1,1
1055,0,1,6425,624191669504,16,1,1
1056,0,1,6426,624191669520,16,1,1
1057,0,1,6427,624191669536,16,1,1
1058,0,1,6428,624191669552,16,1,1
1059,0,1,6429,624191669568,16,1,1
1060,0,1,6430,624191669584,16,1,1
1061,0,1,6433,624191669628,4,1,1
1062,0,1,6434,624191669632,16,1,1
1063,0,1,6435,624191669648,16,1,1
1064,0,1,6436,624191669664,16,1,1
1065,0,1,6444,624191669680,16,1,1
1066,0,1,6445,624191669696,16,1,1
1067,0,1,6446,624191669712,16,1,1
1068,0,1,6454,624191669548,4,1,1
1069,0,1,6455,624191669552,16,1,1
1070,0,1,6456,624191669568,16,1,1
1071,0,1,6457,624191669584,16,1,1
1072,0,1,6458,624191669628,4,1,1
1073,0,1,6459,624191669632,16,1,1
1074,0,1,6460,624191669648,16,1,1
1075,0,1,6461,624191669664,16,1,1
1076,0,1,6462,624191669680,16,1,1
1077,0,1,6463,624191669696,16,1,1
1078,0,1,6464,624191669712,16,1,1
1079,0,1,6465,624191669728,16,1,1
1080,0,1,6467,624191669568,16,1,1
1081,0,1,6468,624191669584,16,1,1
1082,0,1,6469,624191669600,16,1,1
1083,0,1,6470,624191669616,16,1,1
1084,0,1,6471,624191669632,16,1,1
1085,0,1,6472,624191669648,16,1,1
1086,0,1,6473,624191669664,16,1,1
1087,0,1,6474,624191669680,16,1,1
1088,0,1,6475,624191669696,16,1,1
1089,0,1,6476,624191669712,16,1,1
1090,0,1,6477,624191669728,16,1,1
1091,0,1,6478,624191669744,16,1,1
1092,0,1,6479,624191669760,16,1,1
1093,0,1,6480,624191669776,16,1,1
1094,0,1,6481,624191669792,16,1,1
1095,0,1,6502,624191669808,16,1,1
1096,0,1,6503,624191669824,16,1,1
1097,0,1,6504,624191669840,16,1,1
1098,0,1,6505,624191669076,12,1,1
1099,0,1,6506,624191669088,16,1,1
1100,0,1,6507,624191669104,16,1,1
1101,0,1,6508,624191669120,16,1,1
1102,0,1,6509,624191669136,16,1,1
1103,0,1,6527,624191669156,12,1,1
1104,0,1,6528,624191669168,16,1,1
1105,0,1,6529,624191669184,16,1,1
1106,0,1,6530,624191669200,16,1,1
1107,0,1,6543,624191669164,4,1,1
1108,0,1,6544,624191669168,16,1,1
1109,0,1,6545,624191669184,16,1,1
1110,0,1,6546,624191669200,16,1,1
1111,0,1,6550,624191669812,12,1,1
1112,0,1,6551,624191669824,16,1,1
1113,0,1,6552,624191669840,16,1,1
1114,0,1,6553,624191669856,16,1,1
1115,0,1,6554,624191669076,12,1,1
1116,0,1,6555,624191669088,16,1,1
1117,0,1,6556,624191669104,16,1,1
1118,0,1,6557,624191669120,16,1,1
1119,0,1,6558,624191669136,16,1,1
1120,0,1,6559,624191669152,16,1,1
1121,0,1,6560,624191669168,16,1,1
1122,0,1,6561,624191669156,12,1,1
1123,0,1,6562,624191669168,16,1,1
1124,0,1,6563,624191669184,16,1,1
1125,0,1,6564,624191669200,16,1,1
1126,0,1,6565,624191669216,16,1,1
1127,0,1,6566,624191669232,16,1,1
1128,0,1,6567,624191669164,4,1,1
1129,0,1,6568,624191669168,16,1,1
1130,0,1,6569,624191669184,16,1,1
1131,0,1,6570,624191669200,16,1,1
1132,0,1,6571,624191669216,16,1,1
1133,0,1,6572,624191669232,16,1,1
1134,0,1,6577,624191669288,8,1,1
1135,0,1,6578,624191669296,16,1,1
1136,0,1,6579,624191669312,16,1,1
1137,0,1,6580,624191669328,16,1,1
1138,0,1,6596,624191669344,16,1,1
1139,0,1,6597,624191669360,16,1,1
1140,0,1,6598,624191669376,16,1,1
1141,0,1,6599,624191669392,16,1,1
1142,0,1,6604,624191669208,8,1,1
1143,0,1,6605,624191669216,16,1,1
1144,0,1,6606,624191669232,16,1,1
1145,0,1,6607,624191669248,16,1,1
1146,0,1,6608,624191669288,8,1,1
1147,0,1,6609,624191669296,16,1,1
1148,0,1,6610,624191669312,16,1,1
1149,0,1,6611,624191669328,16,1,1
1150,0,1,6612,624191669344,16,1,1
1151,0,1,6613,624191669360,16,1,1
1152,0,1,6614,624191669376,16,1,1
1153,0,1,6615,624191669392,16,1,1
1154,0,1,6617,624191669228,4,1,1
1155,0,1,6618,624191669232,16,1,1
1156,0,1,6619,624191669248,16,1,1
1157,0,1,6620,624191669264,16,1,1
1158,0,1,6621,624191669280,16,1,1
1159,0,1,6622,624191669296,16,1,1
1160,0,1,6623,624191669312,16,1,1
1161,0,1,6624,624191669328,16,1,1
1162,0,1,6625,624191669344,16,1,1
1163,0,1,6626,624191669360,16,1,1
1164,0,1,6627,624191669376,16,1,1
1165,0,1,6628,624191669392,16,1,1
1166,0,1,6629,624191669408,16,1,1
1167,0,1,6630,624191669424,16,1,1
1168,0,1,6631,624191669440,16,1,1
1169,0,1,6639,624191669456,16,1,1
1170,0,1,6640,624191669472,16,1,1
1171,0,1,6641,624191669488,16,1,1
1172,0,1,6653,624191669504,16,1,1
1173,0,1,6654,624191669520,16,1,1
1174,0,1,6655,624191669536,16,1,1
1175,0,1,6670,624191669504,16,1,1
1176,0,1,6671,624191669520,16,1,1
1177,0,1,6672,624191669536,16,1,1
1178,0,1,6684,624191669504,16,1,1
1179,0,1,6685,624191669520,16,1,1
1180,0,1,6686,624191669536,16,1,1
1181,0,1,6690,624191669432,8,1,1
1182,0,1,6691,624191669440,16,1,1
1183,0,1,6692,624191669456,16,1,1
1184,0,1,6693,624191669472,16,1,1
1185,0,1,6694,624191669488,16,1,1
1186,0,1,6695,624191669504,16,1,1
1187,0,1,6696,624191669520,16,1,1
1188,0,1,6697,624191669536,16,1,1
1189,0,1,6698,624191669552,16,1,1
1190,0,1,6699,624191669568,16,1,1
1191,0,1,6700,624191669504,16,1,1
1192,0,1,6701,624191669520,16,1,1
1193,0,1,6702,624191669536,16,1,1
1194,0,1,6703,624191669552,16,1,1
1195,0,1,6704,624191669568,16,1,1
1196,0,1,6705,624191669584,16,1,1
1197,0,1,6708,624191669628,4,1,1
1198,0,1,6709,624191669632,16,1,1
1199,0,1,6710,624191669648,16,1,1
1200,0,1,6711,624191669664,16,1,1
1201,0,1,6719,624191669680,16,1,1
1202,0,1,6720,624191669696,16,1,1
1203,0,1,6721,624191669712,16,1,1
1204,0,1,6729,624191669548,4,1,1
1205,0,1,6730,624191669552,16,1,1
1206,0,1,6731,624191669568,16,1,1
1207,0,1,6732,624191669584,16,1,1
1208,0,1,6733,624191669628,4,1,1
1209,0,1,6734,624191669632,16,1,1
1210,0,1,6735,624191669648,16,1,1
1211,0,1,6736,624191669664,16,1,1
1212,0,1,6737,624191669680,16,1,1
1213,0,1,6738,624191669696,16,1,1
1214,0,1,6739,624191669712,16,1,1
1215,0,1,6740,624191669728,16,1,1
1216,0,1,6742,624191669568,16,1,1
1217,0,1,6743,624191669584,16,1,1
1218,0,1,6744,624191669600,16,1,1
1219,0,1,6745,624191669616,16,1,1
1220,0,1,6746,624191669632,16,1,1
1221,0,1,6747,624191669648,16,1,1
1222,0,1,6748,624191669664,16,1,1
1223,0,1,6749,624191669680,16,1,1
1224,0,1,6750,624191669696,16,1,1
1225,0,1,6751,624191669712,16,1,1
1226,0,1,6752,624191669728,16,1,1
1227,0,1,6753,624191669744,16,1,1
1228,0,1,6754,624191669760,16,1,1
1229,0,1,6755,624191669776,16,1,1
1230,0,1,6756,624191669792,16,1,1
1231,0,1,6777,624191669808,16,1,1
1232,0,1,6778,624191669824,16,1,1
1233,0,1,6779,624191669840,16,1,1
1234,0,1,6780,624191669076,12,1,1
1235,0,1,6781,624191669088,16,1,1
1236,0,1,6782,624191669104,16,1,1
1237,0,1,6783,624191669120,16,1,1
1238,0,1,6784,624191669136,16,1,1
1239,0,1,6802,624191669156,12,1,1
1240,0,1,6803,624191669168,16,1,1
1241,0,1,6804,624191669184,16,1,1
1242,0,1,6805,624191669200,16,1,1
1243,0,1,6818,624191669164,4,1,1
1244,0,1,6819,624191669168,16,1,1
1245,0,1,6820,624191669184,16,1,1
1246,0,1,6821,624191669200,16,1,1
1247,0,1,6825,624191669812,12,1,1
1248,0,1,6826,624191669824,16,1,1
1249,0,1,6827,624191669840,16,1,1
1250,0,1,6828,624191669856,16,1,1
1251,0,1,6829,624191669076,12,1,1
1252,0,1,6830,624191669088,16,1,1
1253,0,1,6831,624191669104,16,1,1
1254,0,1,6832,624191669120,16,1,1
1255,0,1,6833,624191669136,16,1,1
1256,0,1,6834,624191669152,16,1,1
1257,0,1,6835,624191669168,16,1,1
1258,0,1,6836,624191669156,12,1,1
1259,0,1,6837,624191669168,16,1,1
1260,0,1,6838,624191669184,16,1,1
1261,0,1,6839,624191669200,16,1,1
1262,0,1,6840,624191669216,16,1,1
1263,0,1,6841,624191669232,16,1,1
1264,0,1,6842,624191669164,4,1,1
1265,0,1,6843,624191669168,16,1,1
1266,0,1,6844,624191669184,16,1,1
1267,0,1,6845,624191669200,16,1,1
1268,0,1,6846,624191669216,16,1,1
1269,0,1,6847,624191669232,16,1,1
1270,0,1,6852,624191669288,8,1,1
1271,0,1,6853,624191669296,16,1,1
1272,0,1,6854,624191669312,16,1,1
1273,0,1,6855,624191669328,16,1,1
1274,0,1,6871,624191669344,16,1,1
1275,0,1,6872,624191669360,16,1,1
1276,0,1,6873,624191669376,16,1,1
1277,0,1,6874,624191669392,16,1,1
1278,0,1,6879,624191669208,8,1,1
1279,0,1,6880,624191669216,16,1,1
1280,0,1,6881,624191669232,16,1,1
1281,0,1,6882,624191669248,16,1,1
1282,0,1,6883,624191669288,8,1,1
1283,0,1,6884,624191669296,16,1,1
1284,0,1,6885,624191669312,16,1,1
1285,0,1,6886,624191669328,16,1,1
1286,0,1,6887,624191669344,16,1,1
1287,0,1,6888,624191669360,16,1,1
1288,0,1,6889,624191669376,16,1,1
1289,0,1,6890,624191669392,16,1,1
1290,0,1,6892,624191669228,4,1,1
1291,0,1,6893,624191669232,16,1,1
1292,0,1,6894,624191669248,16,1,1
1293,0,1,6895,624191669264,16,1,1
1294,0,1,6896,624191669280,16,1,1
1295,0,1,6897,624191669296,16,1,1
1296,0,1,6898,624191669312,16,1,1
1297,0,1,6899,624191669328,16,1,1
1298,0,1,6900,624191669344,16,1,1
1299,0,1,6901,624191669360,16,1,1
1300,0,1,6902,624191669376,16,1,1
1301,0,1,6903,624191669392,16,1,1
1302,0,1,6904,624191669408,16,1,1
1303,0,1,6905,624191669424,16,1,1
1304,0,1,6906,624191669440,16,1,1
1305,0,1,6914,624191669456,16,1,1
1306,0,1,6915,624191669472,16,1,1
1307,0,1,6916,624191669488,16,1,1
1308,0,1,6928,624191669504,16,1,1
1309,0,1,6929,624191669520,16,1,1
1310,0,1,6930,624191669536,16,1,1
1311,0,1,6945,624191669504,16,1,1
1312,0,1,6946,624191669520,16,1,1
1313,0,1,6947,624191669536,16,1,1
1314,0,1,6959,624191669504,16,1,1
1315,0,1,6960,624191669520,16,1,1
1316,0,1,6961,624191669536,16,1,1
1317,0,1,6965,624191669432,8,1,1
1318,0,1,6966,624191669440,16,1,1
1319,0,1,6967,624191669456,16,1,1
1320,0,1,6968,624191669472,16,1,1
1321,0,1,6969,624191669488,16,1,1
1322,0,1,6970,624191669504,16,1,1
1323,0,1,6971,624191669520,16,1,1
1324,0,1,6972,624191669536,16,1,1
1325,0,1,6973,624191669552,16,1,1
1326,0,1,6974,624191669568,16,1,1
1327,0,1,6975,624191669504,16,1,1
1328,0,1,6976,624191669520,16,1,1
1329,0,1,6977,624191669536,16,1,1
1330,0,1,6978,624191669552,16,1,1
1331,0,1,6979,624191669568,16,1,1
1332,0,2,6979,624191671824,16,1,1
1333,0,1,6980,624191669584,16,1,1
1334,0,2,6980,624191671840,16,1,1
1335,0,2,6981,624191671856,16,1,1
1336,0,2,6982,624191671872,16,1,1
1337,0,1,6983,624191669628,4,1,1
1338,0,2,6983,624191671888,16,1,1
1339,0,1,6984,624191669632,16,1,1
1340,0,2,6984,624191671904,16,1,1
1341,0,1,6985,624191669648,16,1,1
1342,0,2,6985,624191671920,16,1,1
1343,0,1,6986,624191669664,16,1,1
1344,0,2,6986,624191671936,16,1,1
1345,0,2,6987,624191671952,16,1,1
1346,0,2,6988,624191671968,16,1,1
1347,0,2,6989,624191671984,16,1,1
1348,0,2,6990,624191672000,16,1,1
1349,0,2,6991,624191672016,16,1,1
1350,0,2,6992,624191672032,16,1,1
1351,0,2,6993,624191672048,16,1,1
1352,0,1,6994,624191669680,16,1,1
1353,0,1,6995,624191669696,16,1,1
1354,0,1,6996,624191669712,16,1,1
1355,0,2,7003,624191671452,4,1,1
1356,0,1,7004,624191669548,4,1,1
1357,0,2,7004,624191671456,16,1,1
1358,0,1,7005,624191669552,16,1,1
1359,0,2,7005,624191671472,16,1,1
1360,0,1,7006,624191669568,16,1,1
1361,0,2,7006,624191671488,16,1,1
1362,0,1,7007,624191669584,16,1,1
1363,0,1,7008,624191669628,4,1,1
1364,0,1,7009,624191669632,16,1,1
1365,0,1,7010,624191669648,16,1,1
1366,0,1,7011,624191669664,16,1,1
1367,0,1,7012,624191669680,16,1,1
1368,0,1,7013,624191669696,16,1,1
1369,0,2,7013,624191671504,16,1,1
1370,0,1,7014,624191669712,16,1,1
1371,0,2,7014,624191671520,16,1,1
1372,0,1,7015,624191669728,16,1,1
1373,0,2,7015,624191671536,16,1,1
1374,0,2,7016,624191671552,16,1,1
1375,0,1,7017,624191669568,16,1,1
1376,0,1,7018,624191669584,16,1,1
